JP.16,Iwate__Iwate
JP.14,Ibaraki__Ibaraki
JP.08,Fukushima__Fukushima
JP.04,Chiba__Chiba
JP.02,Akita__Akita
JP.12,Hokkaido__Hokkaido
JP.03,Aomori__Aomori
KE.55,West Pokot__West Pokot
KE.54,Wajir__Wajir
KE.52,Uasin Gishu__Uasin Gishu
KE.51,Turkana__Turkana
KE.50,Trans Nzoia__Trans Nzoia
KE.49,Tharaka District__Tharaka - Nithi
KE.48,Tana River__Tana River
KE.46,Siaya__Siaya
KE.45,Samburu__Samburu
KE.05,Nairobi Area__Nairobi Area
KE.38,Murang'a District__Murang'A
KE.37,Mombasa__Mombasa
KE.35,Meru__Meru
KE.34,Marsabit__Marsabit
KE.33,Mandera__Mandera
KE.29,Laikipia__Laikipia
KE.28,Kwale__Kwale
KE.27,Kitui__Kitui
KE.26,Kisumu__Kisumu
KE.25,Kisii__Kisii
KE.24,Kirinyaga__Kirinyaga
KE.23,Kilifi__Kilifi
KE.22,Kiambu__Kiambu
KE.21,Kericho__Kericho
KE.20,Kakamega__Kakamega
KE.18,Isiolo__Isiolo
KE.16,Garissa__Garissa
KE.15,Embu__Embu
KE.13,Busia__Busia
KE.12,Bungoma__Bungoma
KE.10,Baringo__Baringo
KE.43,Nyandarua__Nyandarua
KE.53,Vihiga__Vihiga
KE.30,Lamu__Lamu
KE.31,Machakos__Machakos
KE.32,Makueni__Makueni
KE.14,Marakwet District__Elegeyo-Marakwet
KE.47,Taita Taveta__Taita Taveta
KE.19,Kajiado__Kajiado
KE.44,Nyeri__Nyeri
KE.17,Homa Bay__Homa Bay
KE.11,Bomet__Bomet
KE.36,Migori__Migori
KE.39,Nakuru__Nakuru
KE.41,Narok__Narok
KE.42,Nyamira District__Nyamira
KE.40,Nandi__Nandi
KG.08,Osh__Osh
KG.09,Batken__Batken
KG.06,Talas__Talas
KG.04,Naryn__Naryn
KG.07,Issyk-Kul__Issyk-Kul
KG.01,Bishkek__Bishkek
KG.03,Jalal-Abad__Jalal-Abad
KG.02,Chuy__Chüy
KG.10,Osh City__Osh City
KH.12,Pursat__Pursat
KH.29,Battambang__Battambang
KH.19,Takeo__Takeo
KH.18,Svay Rieng__Svay Rieng
KH.17,Stung Treng__Stung Treng
KH.27,Otar Meanchey__Ŏtâr Méanchey
KH.24,Siem Reap__Siem Reap
KH.23,Ratanakiri__Ratanakiri
KH.14,Prey Veng__Prey Veng
KH.13,Preah Vihear__Preah Vihear
KH.22,Phnom Penh__Phnom Penh
KH.30,Pailin__Pailin
KH.10,Mondolkiri__Mondolkiri
KH.09,Kratie__Kratie
KH.26,Kep__Kep
KH.08,Koh Kong__Koh Kong
KH.07,Kandal__Kandal
KH.21,Kampot__Kampot
KH.05,Kampong Thom__Kampong Thom
KH.04,Kampong Speu__Kampong Speu
KH.03,Kampong Chhnang__Kampong Chhnang
KH.02,Kampong Cham__Kampong Cham
KH.28,Preah Sihanouk__Preah Sihanouk
KH.25,Banteay Meanchey__Banteay Meanchey
KH.31,Tboung Khmum__Tboung Khmum
KI.01,Gilbert Islands__Gilbert Islands
KI.02,Line Islands__Line Islands
KI.03,Phoenix Islands__Phoenix Islands
KM.03,Moheli__Mohéli
KM.02,Grande Comore__Grande Comore
KM.01,Anjouan__Anjouan
KN.15,Trinity Palmetto Point__Trinity Palmetto Point
KN.13,Middle Island__Middle Island
KN.12,Saint Thomas Lowland__Saint Thomas Lowland
KN.11,Saint Peter Basseterre__Saint Peter Basseterre
KN.10,Saint Paul Charlestown__Saint Paul Charlestown
KN.09,Saint Paul Capesterre__Saint Paul Capesterre
KN.08,Saint Mary Cayon__Saint Mary Cayon
KN.07,Saint John Figtree__Saint John Figtree
KN.06,Saint John Capesterre__Saint John Capesterre
KN.05,Saint James Windwa__Saint James Windwa
KN.04,Saint George Gingerland__Saint George Gingerland
KN.03,Saint George Basseterre__Saint George Basseterre
KN.02,Saint Anne Sandy Point__Saint Anne Sandy Point
KN.01,Christ Church Nichola Town__Christ Church Nichola Town
KP.12,Pyongyang__Pyongyang
KP.15,South Pyongan__South Pyongan
KP.11,P'yongan-bukto__P'yŏngan-bukto
KP.09,Kangwon-do__Kangwŏn-do
KP.06,Hwanghae-namdo__Hwanghae-namdo
KP.07,Hwanghae-bukto__Hwanghae-bukto
KP.03,Hamgyong-namdo__Hamgyŏng-namdo
KP.13,Yanggang-do__Yanggang-do
KP.17,Hamgyong-bukto__Hamgyŏng-bukto
KP.01,Chagang-do__Chagang-do
KP.18,Rason__Rason
KR.21,Ulsan__Ulsan
KR.19,Daejeon__Daejeon
KR.15,Daegu__Daegu
KR.11,Seoul__Seoul
KR.10,Busan__Busan
KR.14,Gyeongsangbuk-do__Gyeongsangbuk-do
KR.13,Gyeonggi-do__Gyeonggi-do
KR.18,Gwangju__Gwangju
KR.06,Gangwon-do__Gangwon-do
KR.12,Incheon__Incheon
KR.17,Chungcheongnam-do__Chungcheongnam-do
KR.05,North Chungcheong__North Chungcheong
KR.16,Jeollanam-do__Jeollanam-do
KR.03,Jeollabuk-do__Jeollabuk-do
KR.01,Jeju-do__Jeju-do
KR.20,Gyeongsangnam-do__Gyeongsangnam-do
KR.22,Sejong-si__Sejong-si
KW.08,Hawalli__Hawalli
KW.02,Al Asimah__Al Asimah
KW.05,Muhafazat al Jahra'__Al Jahrāʼ
KW.07,Al Farwaniyah__Al Farwaniyah
KW.04,Al Ahmadi__Al Aḩmadī
KW.09,Mubarak al Kabir__Mubārak al Kabīr
KY.10346796,George Town__George Town
KY.10375968,West Bay__West Bay
KY.10375969,Bodden Town__Bodden Town
KY.10375970,North Side__North Side
KY.10375971,East End__East End
KY.10375972,Sister Island__Sister Island
KZ.07,Batys Qazaqstan__Batys Qazaqstan
KZ.09,Mangghystau__Mangghystaū
KZ.06,Atyrau__Atyraū
KZ.04,Aqtoebe__Aqtöbe
KZ.15,East Kazakhstan__East Kazakhstan
KZ.03,Aqmola__Aqmola
KZ.16,Soltustik Qazaqstan__Soltüstik Qazaqstan
KZ.11,Pavlodar__Pavlodar
KZ.14,Qyzylorda__Qyzylorda
KZ.13,Qostanay__Qostanay
KZ.12,Karaganda__Karaganda
KZ.17,Zhambyl__Zhambyl
KZ.10,Ongtustik Qazaqstan__Ongtüstik Qazaqstan
KZ.02,Almaty Qalasy__Almaty Qalasy
KZ.01,Almaty Oblysy__Almaty Oblysy
KZ.08,Baikonur__Baikonur
KZ.05,Astana Qalasy__Astana Qalasy
LA.14,Xiangkhoang__Xiangkhoang
LA.13,Xiagnabouli__Xiagnabouli
LA.27,Vientiane__Vientiane
LA.20,Savannahkhet__Savannahkhét
LA.19,Salavan__Salavan
LA.18,Phongsali__Phôngsali
LA.07,Oudomxai__Oudômxai
LA.17,Louangphabang__Louangphabang
LA.16,Loungnamtha__Loungnamtha
LA.15,Khammouan__Khammouan
LA.03,Houaphan__Houaphan
LA.02,Champasak__Champasak
LA.01,Attapu__Attapu
LA.26,Xekong__Xékong
LA.22,Bokeo__Bokeo
LA.23,Bolikhamsai__Bolikhamsai
LA.24,Vientiane Prefecture__Vientiane Prefecture
LA.28,Xaisomboun__Xaisomboun
LB.05,Mont-Liban__Mont-Liban
LB.04,Beyrouth__Beyrouth
LB.09,Liban-Nord__Liban-Nord
LB.06,South Governorate__South Governorate
LB.08,Beqaa__Béqaa
LB.07,Nabatiye__Nabatîyé
LB.10,Aakkar__Aakkâr
LB.11,Baalbek-Hermel__Baalbek-Hermel
LC.10,Vieux-Fort__Vieux-Fort
LC.09,Soufriere__Soufrière
LC.08,Micoud__Micoud
LC.07,Laborie__Laborie
LC.06,Gros-Islet__Gros-Islet
LC.05,Dennery__Dennery
LC.04,Choiseul__Choiseul
LC.03,Castries__Castries
LC.01,Anse-la-Raye__Anse-la-Raye
LC.12,Canaries__Canaries
LI.11,Vaduz__Vaduz
LI.10,Triesenberg__Triesenberg
LI.09,Triesen__Triesen
LI.08,Schellenberg__Schellenberg
LI.07,Schaan__Schaan
LI.06,Ruggell__Ruggell
LI.05,Planken__Planken
LI.04,Mauren__Mauren
LI.03,Gamprin__Gamprin
LI.02,Eschen__Eschen
LI.01,Balzers__Balzers
LK.36,Western__Western
LK.35,Uva__Uva
LK.34,Southern__Southern
LK.33,Sabaragamuwa__Sabaragamuwa
LK.32,North Western__North Western
LK.30,North Central__North Central
LK.29,Central__Central
LK.38,Northern Province__Northern Province
LK.37,Eastern Province__Eastern Province
LR.10,Sinoe__Sinoe
LR.09,Nimba__Nimba
LR.14,Montserrado__Montserrado
LR.13,Maryland__Maryland
LR.20,Lofa__Lofa
LR.19,Grand Gedeh__Grand Gedeh
LR.12,Grand Cape Mount__Grand Cape Mount
LR.11,Grand Bassa__Grand Bassa
LR.01,Bong__Bong
LR.15,Bomi__Bomi
LR.16,Grand Kru__Grand Kru
LR.17,Margibi__Margibi
LR.18,River Cess__River Cess
LR.21,Gbarpolu__Gbarpolu
LR.22,River Gee__River Gee
LS.19,Thaba-Tseka__Thaba-Tseka
LS.18,Quthing__Quthing
LS.17,Qacha's Nek__Qachaʼs Nek
LS.16,Mokhotlong__Mokhotlong
LS.15,Mohale's Hoek District__Mohaleʼs Hoek
LS.14,Maseru__Maseru
LS.13,Mafeteng__Mafeteng
LS.12,Leribe__Leribe
LS.11,Butha-Buthe__Butha-Buthe
LS.10,Berea__Berea
LT.56,Alytus__Alytus
LT.57,Kaunas__Kaunas
LT.58,Klaipeda County__Klaipėda County
LT.59,Marijampole County__Marijampolė County
LT.60,Panevezys__Panevėžys
LT.61,Siauliai__Siauliai
LT.62,Taurage County__Tauragė County
LT.63,Telsiai__Telsiai
LT.64,Utena__Utena
LT.65,Vilnius__Vilnius
LU.WI,Wiltz__Wiltz
LU.VD,Vianden__Vianden
LU.RM,Remich__Remich
LU.RD,Redange__Redange
LU.ME,Mersch__Mersch
LU.LU,Luxembourg__Luxembourg
LU.GR,Grevenmacher__Grevenmacher
LU.ES,Esch-sur-Alzette__Esch-sur-Alzette
LU.EC,Echternach__Echternach
LU.DI,Diekirch__Diekirch
LU.CL,Clervaux__Clervaux
LU.CA,Capellen__Capellen
LV.33,Ventspils Rajons__Ventspils Rajons
LV.32,Ventspils__Ventspils
LV.31,Valmiera__Valmiera
LV.30,Valka__Valka
LV.29,Tukuma novads__Tukuma novads
LV.28,Talsi Municipality__Talsi Municipality
LV.27,Saldus Rajons__Saldus Rajons
LV.25,Riga__Riga
LV.24,Rezeknes Novads__Rēzeknes Novads
LV.23,Rezekne__Rēzekne
LV.22,Preilu novads__Preiļu novads
LV.21,Ogre__Ogre
LV.20,Madona Municipality__Madona Municipality
LV.19,Ludzas novads__Ludzas novads
LV.18,Limbazu novads__Limbažu novads
LV.16,Liepaja__Liepāja
LV.15,Kuldigas novads__Kuldīgas novads
LV.14,Kraslavas novads__Krāslavas novads
LV.13,Jurmala__Jūrmala
LV.12,Jelgavas novads__Jelgavas novads
LV.11,Jelgava__Jelgava
LV.10,Jekabpils Municipality__Jēkabpils Municipality
LV.09,Gulbenes novads__Gulbenes novads
LV.08,Dobeles novads__Dobeles novads
LV.07,Daugavpils municipality__Daugavpils municipality
LV.06,Daugavpils__Daugavpils
LV.05,Cesu Rajons__Cēsu Rajons
LV.04,Bauskas Rajons__Bauskas Rajons
LV.03,Balvu Novads__Balvu Novads
LV.02,Aluksnes Novads__Alūksnes Novads
LV.01,Aizkraukles novads__Aizkraukles novads
LV.60,Dundaga__Dundaga
LV.40,Alsunga__Alsunga
LV.A5,Pavilostas__Pāvilostas
LV.99,Nica__Nīca
LV.B6,Rucavas__Rucavas
LV.65,Grobina__Grobiņa
LV.61,Durbe__Durbe
LV.37,Aizpute__Aizpute
LV.A8,Priekule__Priekule
LV.D7,Vainode__Vaiņode
LV.C9,Skrunda__Skrunda
LV.51,Broceni__Brocēni
LV.B4,Rojas__Rojas
LV.77,Kandava__Kandava
LV.44,Auces__Auces
LV.73,Jaunpils__Jaunpils
LV.62,Engure__Engure
LV.D5,Tervete__Tērvete
LV.A3,Ozolnieku__Ozolnieku
LV.B9,Rundales__Rundāles
LV.45,Babite__Babīte
LV.95,Marupe__Mārupe
LV.A2,Olaine__Olaine
LV.67,Lecava__Lecava
LV.80,Kekava__Ķekava
LV.C3,Salaspils__Salaspils
LV.46,Baldone__Baldone
LV.D2,Stopini__Stopiņi
LV.53,Carnikava__Carnikava
LV.34,Adazi__Ādaži
LV.64,Garkalne__Garkalne
LV.E4,Vecumnieki__Vecumnieki
LV.79,Kegums__Ķegums
LV.87,Lielvarde__Lielvārde
LV.C8,Skriveri__Skrīveri
LV.71,Jaunjelgava__Jaunjelgava
LV.98,Nereta__Nereta
LV.E6,Viesite__Viesīte
LV.C2,Salas__Salas
LV.74,Jekabpils__Jēkabpils
LV.38,Akniste__Aknīste
LV.69,Ilukste__Ilūkste
LV.E2,Varkava__Vārkava
LV.90,Livani__Līvāni
LV.E1,Varaklani__Varakļāni
LV.E8,Vilanu__Vilanu
LV.B3,Riebinu__Riebiņu
LV.35,Aglona__Aglona
LV.56,Cibla__Cibla
LV.E9,Zilupes__Zilupes
LV.E7,Vilaka__Viļaka
LV.47,Baltinava__Baltinava
LV.57,Dagda__Dagda
LV.78,Karsava__Karsava
LV.B7,Rugaju__Rugāju
LV.55,Cesvaine__Cesvaine
LV.91,Lubana__Lubāna
LV.85,Krustpils__Krustpils
LV.A6,Plavinu__Pļaviņu
LV.82,Koknese__Koknese
LV.68,Ikskile__Ikšķile
LV.B5,Ropazu__Ropažu
LV.70,Incukalns__Inčukalns
LV.84,Krimulda__Krimulda
LV.C7,Sigulda__Sigulda
LV.88,Ligatne__Līgatne
LV.94,Malpils__Mālpils
LV.C6,Seja__Sēja
LV.C5,Saulkrastu__Saulkrastu
LV.C1,Salacgrivas__Salacgrīvas
LV.39,Aloja__Aloja
LV.97,Naukseni__Naukšēni
LV.B8,Rujienas__Rūjienas
LV.96,Mazsalaca__Mazsalaca
LV.52,Burtnieki__Burtnieki
LV.A4,Pargaujas__Pārgaujas
LV.81,Koceni__Kocēni
LV.42,Amatas__Amatas
LV.A9,Priekuli__Priekuļi
LV.B1,Raunas__Raunas
LV.D3,Strenci__Strenči
LV.50,Beverina__Beverīna
LV.D1,Smiltene__Smiltene
LV.72,Jaunpiebalga__Jaunpiebalga
LV.63,Ergli__Ērgļi
LV.E3,Vecpiebalga__Vecpiebalga
LV.43,Apes__Apes
LV.F1,Mesraga__Mesraga
LY.70,Darnah__Darnah
LY.69,Banghazi__Banghāzī
LY.66,Al Marj__Al Marj
LY.65,Al Kufrah__Al Kufrah
LY.63,Al Jabal al Akhdar__Al Jabal al Akhḑar
LY.77,Tripoli__Tripoli
LY.76,Surt__Surt
LY.75,Sabha__Sabhā
LY.74,Sha`biyat Nalut__Sha‘bīyat Nālūt
LY.73,Murzuq__Murzuq
LY.72,Misratah__Mişrātah
LY.71,Sha'biyat Ghat__Sha‘bīyat Ghāt
LY.68,Az Zawiyah__Az Zāwiyah
LY.78,Sha'biyat Wadi ash Shati'__Ash Shāţiʼ
LY.64,Al Jufrah__Al Jufrah
LY.67,An Nuqat al Khams__An Nuqāţ al Khams
LY.79,Sha`biyat al Butnan__Sha‘bīyat al Buţnān
LY.80,Jabal al Gharbi__Jabal al Gharbi
LY.81,Sha`biyat al Jafarah__Sha‘bīyat al Jafārah
LY.82,Al Marqab__Al Marqab
LY.83,Sha`biyat al Wahat__Sha‘bīyat al Wāḩāt
LY.84,Sha`biyat Wadi al Hayat__Sha‘bīyat Wādī al Ḩayāt
MA.01,Tanger-Tetouan-Al Hoceima__Tanger-Tetouan-Al Hoceima
MA.02,Oriental__Oriental
MA.03,Fes-Meknes__Fès-Meknès
MA.04,Rabat-Sale-Kenitra__Rabat-Salé-Kénitra
MA.05,Beni Mellal-Khenifra__Béni Mellal-Khénifra
MA.06,Casablanca-Settat__Casablanca-Settat
MA.07,Marrakesh-Safi__Marrakesh-Safi
MA.08,Draa-Tafilalet__Drâa-Tafilalet
MA.09,Souss-Massa__Souss-Massa
MA.10,Guelmim-Oued Noun__Guelmim-Oued Noun
MA.11,Laayoune-Sakia El Hamra__Laâyoune-Sakia El Hamra
MA.12,Dakhla-Oued Ed-Dahab__Dakhla-Oued Ed-Dahab
MC.00,Commune de Monaco__
MD.73,Raionul Edinet__Raionul Edineţ
MD.92,Ungheni__Ungheni
MD.91,Telenesti__Teleneşti
MD.90,Taraclia__Taraclia
MD.88,Stefan-Voda__Ştefan-Vodă
MD.89,Straseni__Strășeni
MD.87,Raionul Soroca__Raionul Soroca
MD.84,Riscani__Rîşcani
MD.83,Rezina__Rezina
MD.82,Orhei__Orhei
MD.81,Raionul Ocnita__Raionul Ocniţa
MD.59,Anenii Noi__Anenii Noi
MD.80,Nisporeni__Nisporeni
MD.79,Leova__Leova
MD.85,Singerei__Sîngerei
MD.69,Criuleni__Criuleni
MD.78,Ialoveni__Ialoveni
MD.57,Chisinau Municipality__Chișinău Municipality
MD.67,Causeni__Căuşeni
MD.65,Cantemir__Cantemir
MD.66,Calarasi__Călăraşi
MD.64,Cahul__Cahul
MD.76,Glodeni__Glodeni
MD.75,Floresti__Floreşti
MD.74,Falesti__Făleşti
MD.72,Dubasari__Dubăsari
MD.71,Drochia__Drochia
MD.70,Donduseni__Donduşeni
MD.68,Cimislia__Cimişlia
MD.63,Briceni__Briceni
MD.61,Basarabeasca__Basarabeasca
MD.77,Hincesti__Hînceşti
MD.86,Soldanesti__Şoldăneşti
MD.58,Stinga Nistrului__Stînga Nistrului
MD.51,Gagauzia__Găgăuzia
MD.62,Bender Municipality__Bender Municipality
MD.60,Balti__Bălţi
ME.17,Opstina Rozaje__Opština Rožaje
ME.21,Opstina Zabljak__Opština Žabljak
ME.20,Ulcinj__Ulcinj
ME.19,Tivat__Tivat
ME.16,Podgorica__Podgorica
ME.18,Opstina Savnik__Opština Šavnik
ME.15,Opstina Pluzine__Opština Plužine
ME.14,Pljevlja__Pljevlja
ME.13,Opstina Plav__Opština Plav
ME.12,Opstina Niksic__Opština Nikšić
ME.11,Mojkovac__Mojkovac
ME.10,Kotor__Kotor
ME.09,Opstina Kolasin__Opština Kolašin
ME.03,Berane__Berane
ME.08,Herceg Novi__Herceg Novi
ME.07,Danilovgrad__Danilovgrad
ME.06,Cetinje__Cetinje
ME.05,Budva__Budva
ME.04,Bijelo Polje__Bijelo Polje
ME.02,Bar__Bar
ME.01,Andrijevica__Andrijevica
ME.22,Gusinje__Gusinje
ME.23,Petnjica__Petnjica
MG.7670842,Diana__Diana
MG.7670846,Sava__Sava
MG.7670847,Sofia__Sofia
MG.7670848,Analanjirofo__Analanjirofo
MG.7670849,Boeny__Boeny
MG.7670850,Betsiboka__Betsiboka
MG.7670851,Alaotra Mangoro__Alaotra Mangoro
MG.7670852,Melaky__Melaky
MG.7670853,Bongolava__Bongolava
MG.7670854,Vakinankaratra__Vakinankaratra
MG.7670855,Itasy__Itasy
MG.7670856,Analamanga__Analamanga
MG.7670857,Atsinanana__Atsinanana
MG.7670902,Menabe__Menabe
MG.7670904,Amoron'i Mania__Amoron'i Mania
MG.7670905,Upper Matsiatra__Upper Matsiatra
MG.7670906,Vatovavy Fitovinany__Vatovavy Fitovinany
MG.7670907,Ihorombe__Ihorombe
MG.7670908,Atsimo-Atsinanana__Atsimo-Atsinanana
MG.7670910,Anosy__Anosy
MG.7670911,Androy__Androy
MG.7670913,Atsimo-Andrefana__Atsimo-Andrefana
MH.007,Ailinginae Atoll__Ailinginae Atoll
MH.010,Ailinglaplap Atoll__Ailinglaplap Atoll
MH.030,Ailuk Atoll__Ailuk Atoll
MH.040,Arno Atoll__Arno Atoll
MH.050,Aur Atoll__Aur Atoll
MH.060,Bikar Atoll__Bikar Atoll
MH.070,Bikini Atoll__Bikini Atoll
MH.080,Ebon Atoll__Ebon Atoll
MH.090,Enewetak Atoll__Enewetak Atoll
MH.100,Erikub Atoll__Erikub Atoll
MH.120,Jaluit Atoll__Jaluit Atoll
MH.150,Kwajalein Atoll__Kwajalein Atoll
MH.160,Lae Atoll__Lae Atoll
MH.180,Likiep Atoll__Likiep Atoll
MH.190,Majuro Atoll__Majuro Atoll
MH.300,Maloelap Atoll__Maloelap Atoll
MH.320,Mili Atoll__Mili Atoll
MH.330,Namdrik Atoll__Namdrik Atoll
MH.340,Namu Atoll__Namu Atoll
MH.350,Rongelap Atoll__Rongelap Atoll
MH.360,Rongrik Atoll__Rongrik Atoll
MH.385,Taka Atoll__Taka Atoll
MH.073,Bokak Atoll__Bokak Atoll
MH.390,Ujae Atoll__Ujae Atoll
MH.400,Ujelang__Ujelang
MH.410,Utrik Atoll__Utrik Atoll
MH.420,Wotho Atoll__Wotho Atoll
MH.430,Wotje Atoll__Wotje Atoll
MH.110,Jabat Island__Jabat Island
MH.130,Jemo Island__Jemo Island
MH.140,Kili Island__Kili Island
MH.170,Lib Island__Lib Island
MH.310,Mejit Island__Mejit Island
MK.E9,Valandovo__Valandovo
MK.86,Resen__Resen
MK.51,Kratovo__Kratovo
MK.78,Pehcevo__Pehčevo
MK.72,Novo Selo__Novo Selo
MK.11,Bosilovo__Bosilovo
MK.A9,Vasilevo__Vasilevo
MK.E5,Dojran__Dojran
MK.08,Bogdanci__Bogdanci
MK.47,Konce__Konče
MK.62,Makedonska Kamenica__Makedonska Kamenica
MK.C6,Zrnovci__Zrnovci
MK.40,Karbinci__Karbinci
MK.25,Demir Kapija__Demir Kapija
MK.87,Rosoman__Rosoman
MK.35,Gradsko__Gradsko
MK.60,Lozovo__Lozovo
MK.19,Cesinovo-Oblesevo__Češinovo-Obleševo
MK.E1,Novaci__Novaci
MK.04,Berovo__Berovo
MK.06,Bitola__Bitola
MK.D9,Mogila__Mogila
MK.01,Aracinovo__Aračinovo
MK.C7,Bogovinje__Bogovinje
MK.12,Brvenica__Brvenica
MK.C8,Cair__Čair
MK.C9,Caska Municipality__Čaška Municipality
MK.D1,Centar__Centar
MK.18,Centar Zupa__Centar Župa
MK.20,Cucer-Sandevo__Čučer-Sandevo
MK.D2,Debar__Debar
MK.22,Delcevo__Delčevo
MK.D3,Demir Hisar__Demir Hisar
MK.28,Dolneni__Dolneni
MK.29,Opstina Gjorce Petrov__Opstina Gjorce Petrov
MK.30,Drugovo__Drugovo
MK.32,Gazi Baba__Gazi Baba
MK.33,Gevgelija__Gevgelija
MK.D4,Gostivar__Gostivar
MK.36,Ilinden__Ilinden
MK.D5,Jegunovce__Jegunovce
MK.41,Karpos__Karpoš
MK.D6,Kavadarci__Kavadarci
MK.43,Kicevo__Kičevo
MK.44,Kisela Voda__Kisela Voda
MK.46,Kocani__Kočani
MK.52,Kriva Palanka__Kriva Palanka
MK.53,Krivogastani__Krivogaštani
MK.54,Krusevo__Kruševo
MK.D7,Kumanovo__Kumanovo
MK.59,Opstina Lipkovo__Opstina Lipkovo
MK.D8,Makedonski Brod__Makedonski Brod
MK.69,Negotino__Negotino
MK.E2,Ohrid__Ohrid
MK.77,Oslomej__Oslomej
MK.79,Petrovec__Petrovec
MK.80,Plasnica__Plasnica
MK.E3,Prilep__Prilep
MK.83,Probistip__Probištip
MK.84,Radovis__Radoviš
MK.85,Opstina Rankovce__Opstina Rankovce
MK.E4,Mavrovo and Rostusa__Mavrovo and Rostuša
MK.90,Saraj__Saraj
MK.92,Sopiste__Sopište
MK.97,Staro Nagoricane__Staro Nagoričane
MK.98,Stip__Štip
MK.E6,Struga__Struga
MK.E7,Strumica__Strumica
MK.A2,Studenicani__Studeničani
MK.A3,Suto Orizari__Šuto Orizari
MK.A4,Sveti Nikole__Sveti Nikole
MK.A5,Tearce__Tearce
MK.E8,Tetovo__Tetovo
MK.F1,Veles__Veles
MK.B3,Vevcani__Vevčani
MK.B4,Vinica__Vinica
MK.B6,Vranestica__Vraneštica
MK.B7,Vrapciste__Vrapčište
MK.C1,Zajas__Zajas
MK.C2,Zelenikovo__Zelenikovo
MK.C3,Zelino__Želino
MK.F3,Aerodrom__Aerodrom
MK.F4,Butel__Butel
MK.F5,Debarca__Debarca
MK.F6,Grad Skopje__Grad Skopje
ML.08,Tombouctou__Tombouctou
ML.06,Sikasso__Sikasso
ML.05,Segou__Ségou
ML.04,Mopti__Mopti
ML.07,Koulikoro__Koulikoro
ML.03,Kayes__Kayes
ML.09,Gao__Gao
ML.01,Bamako__Bamako
ML.10,Kidal__Kidal
MM.12,Tanintharyi__Tanintharyi
MM.11,Shan__Shan
MM.10,Sagain__Sagain
MM.17,Yangon__Yangon
MM.01,Rakhine__Rakhine
MM.16,Bago__Bago
MM.13,Mon__Mon
MM.08,Mandalay__Mandalay
MM.15,Magway__Magway
MM.06,Kayah__Kayah
MM.05,Kayin__Kayin
MM.04,Kachin__Kachin
MM.03,Ayeyarwady__Ayeyarwady
MM.02,Chin__Chin
MM.18,Nay Pyi Taw__Nay Pyi Taw
MN.19,Uvs__Uvs
MN.12,Hovd__Hovd
MN.10,Govi-Altay__Govĭ-Altay
MN.09,Dzabkhan__Dzabkhan
MN.03,Bayan-Olgiy__Bayan-Ölgiy
MN.02,Bayanhongor__Bayanhongor
MN.20,Ulaanbaatar__Ulaanbaatar
MN.18,Central Aimak__Central Aimak
MN.17,Suhbaatar__Sühbaatar
MN.16,Selenge__Selenge
MN.15,OEvoerhangay__Övörhangay
MN.14,OEmnoegovi__Ömnögovĭ
MN.13,Hovsgol__Hövsgöl
MN.11,Hentiy__Hentiy
MN.08,Middle Govi__Middle Govĭ
MN.07,East Gobi Aymag__East Gobi Aymag
MN.06,East Aimak__East Aimak
MN.21,Bulgan__Bulgan
MN.01,Arhangay__Arhangay
MN.23,Darhan Uul__Darhan Uul
MN.24,Govi-Sumber__Govĭ-Sumber
MN.25,Orhon__Orhon
MP.100,Rota__Rota
MP.110,Saipan__Saipan
MP.120,Tinian__Tinian
MP.085,Northern Islands__Northern Islands
MQ.MQ,Martinique__Martinique
MR.06,Trarza__Trarza
MR.11,Tiris Zemmour__Tiris Zemmour
MR.09,Tagant__Tagant
MR.12,Inchiri__Inchiri
MR.02,Hodh El Gharbi__Hodh El Gharbi
MR.01,Hodh ech Chargui__Hodh ech Chargui
MR.10,Guidimaka__Guidimaka
MR.04,Gorgol__Gorgol
MR.08,Dakhlet Nouadhibou__Dakhlet Nouadhibou
MR.05,Brakna__Brakna
MR.03,Assaba__Assaba
MR.07,Adrar__Adrar
MR.13,Nouakchott Ouest__Nouakchott Ouest
MR.14,Nouakchott Nord__Nouakchott Nord
MR.15,Nouakchott Sud__Nouakchott Sud
MS.03,Saint Peter__Saint Peter
MS.02,Saint Georges__Saint Georges
MS.01,Saint Anthony__Saint Anthony
MT.01,Attard__Attard
MT.02,Balzan__Balzan
MT.03,Il-Birgu__Il-Birgu
MT.04,Birkirkara__Birkirkara
MT.05,Birzebbuga__Birżebbuġa
MT.06,Bormla__Bormla
MT.07,Dingli__Dingli
MT.08,Il-Fgura__Il-Fgura
MT.09,Il-Furjana__Il-Furjana
MT.10,Il-Fontana__Il-Fontana
MT.11,Ghajnsielem__Għajnsielem
MT.12,L-Gharb__L-Għarb
MT.13,Hal Gharghur__Ħal Għargħur
MT.14,L-Ghasri__L-Għasri
MT.15,Hal Ghaxaq__Ħal Għaxaq
MT.16,Il-Gudja__Il-Gudja
MT.17,Il-Gzira__Il-Gżira
MT.18,Il-Hamrun__Il-Ħamrun
MT.19,L-Iklin__L-Iklin
MT.20,L-Imdina__L-Imdina
MT.21,L-Imgarr__L-Imġarr
MT.22,L-Imqabba__L-Imqabba
MT.23,L-Imsida__L-Imsida
MT.24,L-Imtarfa__L-Imtarfa
MT.25,L-Isla__L-Isla
MT.26,Il-Kalkara__Il-Kalkara
MT.27,Ta' Kercem__Ta’ Kerċem
MT.28,Kirkop__Kirkop
